"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","129","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CySEC-it-it-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","52","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-el-gr-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7399","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CMA-ar-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","7454","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-ASIC-en-authorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","8653","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-fr-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","41","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CMA-ar-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7527","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CySEC-it-it-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","8435","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-fr-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","45","helpCentreMyAccount page | socialMediaMyAccountBlock | instagramIcon","chromium-CySEC-el-gr-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","9594","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CMA-en-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","44","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CySEC-de-de-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","171","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-fr-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7174","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CMA-en-unauthorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","38","iagCfdInstrument page | fyLink | fyLink","chromium-CySEC-fr-fr-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","167","projectedEcbRateRiseIn5Years page | projectedUSInterestRatesLink | projectedUSInterestRatesLink","chromium-SCB-ar-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","182","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-es-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","30026","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CySEC-en-eu-authorised","2026-08-12","broken","2026-08-12","","cta/generated.cta.spec.js","",""
"","7363","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-en-eu-unauthorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","53","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-el-gr-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","8633","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-mn-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","120","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-ro-ro-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","132","helpCentreMyAccount page | socialMediaMyAccountBlock | youtubeIcon","chromium-CySEC-de-de-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","9593","helpCentreMyAccount page | socialMediaMyAccountBlock | youtubeIcon","chromium-CMA-en-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","7512","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CySEC-fr-fr-unauthorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","50","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-de-de-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","42","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-SCB-ar-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","68","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CySEC-hu-hu-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","62","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-fr-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","9645","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CMA-en-authorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","130","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-nl-nl-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","163","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CMA-ar-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","123","iagCfdInstrument page | fyLink | fyLink","chromium-CySEC-ro-ro-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","8037","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-de-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","40","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CySEC-el-gr-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","134","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-SCB-zh-hant-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","46","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-SCB-es-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","9596","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CMA-en-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","9662","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CMA-en-authorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","7818","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-en-unauthorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","41","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CySEC-nl-nl-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","46","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-SCB-ru-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","131","helpCentreMyAccount page | socialMediaMyAccountBlock | instagramIcon","chromium-CySEC-nl-nl-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","39","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CySEC-pl-pl-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","44","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CMA-ar-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","43","helpCentreMyAccount page | socialMediaMyAccountBlock | instagramIcon","chromium-CySEC-it-it-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","183","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-ar-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","66","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CySEC-de-de-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","68","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-vi-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7302","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CySEC-nl-nl-unauthorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","70","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-zh-hans-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","39","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CySEC-de-de-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","42","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-SCB-vi-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","8187","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-zh-hans-authorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","3832","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-zh-hans-unauthorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","13571","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-en-authorised","2026-08-12","passed","2026-08-12","","cta/generated.cta.spec.js","",""
"","48","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CySEC-el-gr-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7670","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-en-eu-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","39","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CySEC-fr-fr-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","21295","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-en-unregistered","2026-08-12","passed","2026-08-12","","cta/generated.cta.spec.js","",""
"","7659","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CySEC-fr-fr-authorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","65","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CySEC-ro-ro-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","123","iagCfdInstrument page | fyLink | fyLink","chromium-CySEC-hu-hu-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7419","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CMA-en-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","39","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CMA-ar-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","45","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-pl-pl-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7888","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-es-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","8443","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-fr-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7324","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CMA-en-authorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","174","projectedEcbRateRiseIn5Years page | projectedUSInterestRatesLink | projectedUSInterestRatesLink","chromium-SCB-en-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7386","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CySEC-de-at-unauthorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","65","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CySEC-nl-nl-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7404","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CySEC-de-at-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","7397","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CySEC-hu-hu-authorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","39","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CySEC-pl-pl-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","160","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CySEC-nl-nl-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","131","helpCentreMyAccount page | socialMediaMyAccountBlock | youtubeIcon","chromium-CySEC-it-it-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","41","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CySEC-ro-ro-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","125","helpCentreMyAccount page | socialMediaMyAccountBlock | instagramIcon","chromium-CySEC-el-gr-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","137","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CySEC-fr-fr-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","160","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-ru-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7223","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CMA-en-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","3814","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-zh-hans-unregistered","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","30026","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CySEC-en-eu-unregistered","2026-08-12","broken","2026-08-12","","cta/generated.cta.spec.js","",""
"","8300","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-FCA-en-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","44","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CySEC-ro-ro-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","46","helpCentreMyAccount page | socialMediaMyAccountBlock | instagramIcon","chromium-CySEC-nl-nl-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","162","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CySEC-ro-ro-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","119","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-de-de-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","63","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-zh-hans-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","126","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CySEC-ro-ro-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","129","helpCentreMyAccount page | socialMediaMyAccountBlock | youtubeIcon","chromium-CySEC-ro-ro-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","44","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CySEC-hu-hu-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","49","helpCentreMyAccount page | socialMediaMyAccountBlock | youtubeIcon","chromium-CySEC-de-de-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","51","helpCentreMyAccount page | socialMediaMyAccountBlock | instagramIcon","chromium-CMA-ar-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","124","helpCentreMyAccount page | socialMediaMyAccountBlock | twitterIcon","chromium-CySEC-de-de-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","8504","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CySEC-ro-ro-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","37","iagCfdInstrument page | fyLink | fyLink","chromium-CySEC-ro-ro-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7967","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-SCB-ru-authorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","9584","helpCentreMyAccount page | socialMediaMyAccountBlock | youtubeIcon","chromium-CySEC-en-eu-unauthorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","66","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CySEC-el-gr-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","132","helpCentreMyAccount page | socialMediaMyAccountBlock | youtubeIcon","chromium-CySEC-hu-hu-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","52","helpCentreMyAccount page | socialMediaMyAccountBlock | youtubeIcon","chromium-CySEC-de-at-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","64","projectedEcbRateRiseIn5Years page | projectedUSInterestRatesLink | projectedUSInterestRatesLink","chromium-SCB-zh-hant-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","8266","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-FCA-en-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","50","projectedEcbRateRiseIn5Years page | projectedUSInterestRatesLink | projectedUSInterestRatesLink","chromium-SCB-vi-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","7556","tradeBitcoin page | tradePolkadotSharesLink | tradePolkadotSharesLink","chromium-CySEC-de-de-unauthorised","2026-08-12","failed","2026-08-12","","cta/generated.cta.spec.js","",""
"","69","iagCfdInstrument page | fyLink | fyLink","chromium-SCB-es-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","141","helpCentreMyAccount page | socialMediaMyAccountBlock | linkedinIcon","chromium-CySEC-nl-nl-authorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","46","rollsRoycePrice page | yahooFinanceUKLink | yahooFinanceUKLink","chromium-CySEC-nl-nl-unauthorised","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
"","59","helpCentreMyAccount page | socialMediaMyAccountBlock | facebookIcon","chromium-CySEC-ro-ro-unregistered","2026-08-12","skipped","2026-08-12","","cta/generated.cta.spec.js","",""
